id,size,algorithm,air result,road result,
87480b9e-40cc-481b-b4d5-6cff52af745b,40,5.0,5410.0,
5a41e5b3-d9b0-420c-b705-a4637119582f,40,5.0,4859.0,
ee3ea454-d177-4618-a44f-22935ffd452d,40,4.0,4356.0,
23cb0753-e66f-40dd-a2c0-ed681b937750,40,5.0,4702.0,
051c1d52-7676-4876-868e-c6884d306584,40,5.0,4912.0,
57626d36-befe-4a92-8a23-73a50c424cca,40,6.0,5261.0,
3dc8514c-2769-4f89-bace-d9cfde53df02,40,12.0,4511.0,
8c3998a9-7036-4c2c-852d-0ece594eecf9,50,7.0,8077.0,
0c1c8335-6189-4d9f-9962-7fe52438fe35,50,8.0,8330.0,
505aded5-a26e-4dd1-94e5-948c699a543b,50,6.0,7872.0,
5751ffb0-5170-4486-9c25-e15d1bca339d,50,8.0,7871.0,
727d08b2-0cef-4ab9-9609-2d8881e2e421,50,7.0,8431.0,
88f16375-39fe-448f-b26d-07aed40bda1f,50,7.0,7693.0,
f6774fcf-ec30-4271-8d03-3e966919e1a8,50,0.0,8040.0,
518dbca5-e382-4c1a-a942-89740a7ff3ba,50,6.0,9265.0,
4e163f7d-fa10-44f6-964d-fbaa030fe728,50,7.0,8795.0,
957bef2a-9f43-4a4b-b859-6a045430fcf7,50,7.0,8491.0,
73365694-5fe7-4ded-ac27-491078b02cdc,60,9.0,10763.0,
39a2fa79-5c69-49eb-a064-b8c8ace8aa68,60,9.0,10972.0,
590fc4c5-0f73-48f0-ad57-1e68626a68de,60,10.0,11853.0,
91ea47fe-9650-4893-9f96-479d6833aa9f,60,10.0,9996.0,
8ab921a7-2642-46b2-bcf5-dc4ded85d865,60,10.0,12518.0,
17c9195b-5273-4c59-9fa3-2f98f0227b8b,60,9.0,10853.0,
3ef3ceeb-8866-4dd9-b79f-5b43045e069c,60,10.0,11008.0,
8dcb769f-a68d-483f-aaff-725f9b59c968,60,21.0,11255.0,
eb27a824-fcdc-40f5-b629-be72d2fa5992,60,10.0,10851.0,
d919a771-70e8-495f-9df0-b6b16f3001e3,60,12.0,10673.0,
405f70b3-f097-4be3-9153-c084122a4a03,70,13.0,15731.0,
0af873cd-2ff6-404b-bc70-5b8982f464f9,70,13.0,14505.0,
29a72880-63bd-4302-a34b-00e3c6532885,70,14.0,16612.0,
ccdb92ca-524b-45a5-9eec-1755afd435d7,70,14.0,16211.0,
ded9137a-f1cd-4d59-a359-ddf44f9041b6,70,15.0,13882.0,
a0c7bf65-4371-41b7-8b6f-856270a564ac,70,14.0,15660.0,
b92beaa5-9c4d-492d-9d8a-5d9e785e284c,70,13.0,15487.0,
741f63d5-44b9-4a36-a17a-5b6a19c8ddcc,70,13.0,15350.0,
720de54d-7015-4126-b2c7-6ce47f48db6d,70,13.0,14241.0,
67c88d4e-feeb-4883-bec1-c081d14cb116,70,13.0,14890.0,
21051a97-0cd4-44b9-94c9-35aad6024bf8,80,17.0,19077.0,
d84de068-d577-4999-b933-e859913d6ce3,80,18.0,19629.0,
1ce46e17-c360-4087-acdd-d863d04df805,80,18.0,23327.0,
343cce30-15b8-46ed-9df7-7a24eaf3a32c,80,19.0,20513.0,
79fad220-8059-4898-92ce-49b6ef117fe0,80,17.0,20593.0,
06739253-a757-4cee-9fdc-ebf320c77578,80,16.0,19744.0,
a8f65062-4d15-4b4e-8425-a730bcab2e19,80,17.0,20467.0,
6c2f7801-3826-490b-a273-b45bd0c7a5b1,80,17.0,18732.0,
41810666-59a0-4284-8390-f872825c3683,80,17.0,19434.0,
fbe35a28-417d-4888-b21e-4adf3e3adf2e,80,17.0,20321.0,
e8d72dda-1c2a-4b3e-9763-3eaf2518db00,90,22.0,25202.0,
42249779-2b97-4a85-8a30-06273411e27e,90,20.0,25528.0,
faa3fcac-e7f9-45a1-88e2-f5e8f3a8d36b,90,23.0,24648.0,
049d8c52-1228-4ccd-bccb-0fbd31083d14,90,23.0,24908.0,
82c5af41-bf79-4fda-a6d5-79e085807a89,90,21.0,23280.0,
c787e8d3-d38f-4dc3-aa56-45f98285b7f2,90,20.0,23844.0,
36ddfcc7-f515-4465-82cf-d3ca388bc2f2,90,21.0,23751.0,
f269f3cd-d95b-47fd-b6dc-3de421614350,90,21.0,24693.0,
a652b317-8ec0-4f76-83db-e5ed3245c077,90,21.0,23733.0,
df1c0623-8f90-409f-a0f4-2ecb8b6067a2,90,20.0,25605.0,
6b7e4937-c350-49ce-92ac-936856a91489,100,25.0,29535.0,
88b375a7-24bb-4a71-8777-ceb92a248e13,100,24.0,29014.0,
85c84ea7-9518-4fa4-8cd1-211bf55df675,100,24.0,29826.0,
0da1d83e-d61f-49e9-b1cd-61e836813257,100,24.0,30623.0,
b69251a5-3b48-4fa8-9146-46b13251018e,100,24.0,29432.0,
ca972472-cc0e-4aff-83af-b3407b11021e,100,24.0,29100.0,
67ddabe6-b35d-447a-8e56-1ae3e024ed7a,100,25.0,30293.0,
b30e14b4-c130-4314-8ffc-7cec6e624623,100,28.0,27772.0,
a7d8d5b9-3d43-4619-9251-dce4644214ae,100,25.0,28574.0,
2d36d32c-69b9-43a6-832d-4a67fed43edf,100,25.0,29014.0,
15d436d5-8e8b-4ce3-bbd7-5225e10cb7e2,110,31.0,35451.0,
62c2b164-970d-4193-a34c-60a623da4305,110,30.0,34846.0,
f53eb240-7722-47f6-8756-32578e6df8d6,110,30.0,34758.0,
3ff6bbbd-1917-4e07-95b6-771d747f417b,110,28.0,33218.0,
a321e464-a695-4bf5-92ce-a3b78ad83c38,110,30.0,34705.0,
b6fca215-fd69-4a5c-a92c-0c24f056fb1f,110,36.0,34360.0,
cd14d708-babc-4378-ac73-f80bf083804c,110,29.0,34469.0,
24dca361-92b4-4d45-8bec-c0450082a7b4,110,30.0,35233.0,
6e857476-c4a2-400f-b3cc-1168947ee245,110,29.0,35380.0,
13c62c30-8230-4b46-8957-27aafc660424,110,30.0,33690.0,
ad828559-eb4c-4d65-a30e-54910b7e206b,120,34.0,43655.0,
d85b7947-aa8d-49b5-bf39-42b6b2fbfd9b,120,35.0,42104.0,
012d6747-396a-48ed-a2c8-c593ff8ab023,120,35.0,40674.0,
e66a575d-2f0b-43e0-9c62-55d4ad39ffda,120,34.0,42440.0,
bdb25ab3-9096-46b6-8879-0704300ff9d7,120,36.0,41078.0,
bbfb6565-7107-4732-9659-731b83773ee6,120,37.0,41683.0,
c3222d15-5931-45e0-9884-60dfb042714d,120,39.0,43002.0,
c75d65a7-fd31-440c-b374-004d2e6c09dc,120,35.0,41159.0,
3884d01c-623d-4991-b6cb-dda1d808f2a4,120,34.0,41033.0,
ab057460-c786-4ba1-8db5-bb4e834afa19,120,38.0,42151.0,
d0b330f8-7a8b-4662-8fc6-1afdfb7b392a,130,44.0,49166.0,
76d963fc-e4cb-4448-8474-29894588a338,130,49.0,50066.0,
e9a2a499-09ba-4446-85f8-e98a20b97537,130,42.0,51679.0,
596ab091-3e5c-4207-95e8-a604bedfb601,130,40.0,51056.0,
6c575da4-839c-4382-998f-af0630ebb777,130,41.0,53171.0,
646f641a-aefe-4e92-b3fc-184035130231,130,40.0,49578.0,
b32e988b-a000-4ad2-a840-9e144ed92d85,130,42.0,51535.0,
9c6340fb-35fd-4c5a-929e-abadf188b053,130,44.0,53932.0,
551dce0e-f97a-4994-b003-f5c05749a52a,130,46.0,51531.0,
6da39f20-5c69-42fe-9465-012ad4d62652,130,44.0,57963.0,
5fa4730e-5a92-47bf-8852-409cc3e69b05,140,53.0,66629.0,
eda5560d-a30b-4ef0-b409-3a65cd7a4489,140,50.0,64172.0,
f370d580-4cd1-4585-b851-29479fa37c14,140,63.0,68946.0,
36a2a76d-1a08-4cb0-ab77-426c79e88469,140,118.0,68278.0,
679f9071-5df2-4412-845e-dfde8e4781b1,140,56.0,70335.0,
b452da3f-f009-413a-bde5-70eb0de2935d,140,65.0,72200.0,
a0222741-7268-4eb0-9abe-0deb87aa6fc7,140,52.0,59798.0,
e6c53dd1-8836-4c11-a492-52a1cb16b496,140,49.0,60738.0,
f9be740d-d9da-4ebd-a5be-ed2dd6011bb7,140,51.0,61161.0,
531515b0-2bc4-4909-b32f-52beb43980d6,140,52.0,62079.0,
a30e9ed4-d722-4c81-b852-20a8717fb626,150,58.0,68828.0,
